azimuthal_phi,cross_section
0.,0.00007220216606498159
50.31660231660232,0.011624548736462088
100.07722007722005,0.01326113116726835
150.11583011583014,0.006089049338146808
200.98841698841696,-0.004404332129963899
249.35907335907334,-0.012250300842358609
299.95366795366795,-0.012683513838748498
350.2702702702703,-0.002478941034897715
359.72200772200773,0.000024067388688327196
25.019305019305037,0.006714801444043319
75.33590733590734,0.013838748495788204
126.76447876447878,0.010132370637785802
176.2471042471042,0.0007942238267147975
227.95366795366797,-0.009362214199759328
277.1583011583012,-0.01383874849578821
330.5328185328185,-0.0075330926594464505
